system:index,Characteristic Name,Latitude,Longitude,NIR,Result Unit,Result Value,SWIR1,SWIR2,SurfTempK,blue,coicidence_tolerance,collection_time,green,pixel_merging,red,﻿Activity Start Date,.geo
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000228_0,"Chlorophyll a, corrected for pheophytin",40.23702379593217,-111.76439014713654,0.028249999999999997,ug/l,,0.006277499999999991,0.0028124999999999956,290.8307399,0.13250250000000002,2,1338422400000,0.17273500000000003,true,0.1268375,05-31-2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.76439014713654,40.23702379593217]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000229_0,"Chlorophyll a, uncorrected for pheophytin",40.23702379593217,-111.76439014713654,0.028249999999999997,ug/l,,0.006277499999999991,0.0028124999999999956,290.8307399,0.13250250000000002,2,1338422400000,0.17273500000000003,true,0.1268375,05-31-2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.76439014713654,40.23702379593217]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000230_0,"Chlorophyll a, corrected for pheophytin",40.05996585343221,-111.87434393791277,0.05308249999999998,ug/l,,0.029239999999999988,0.027535000000000004,289.40200754,0.11358249999999998,2,1338422400000,0.16005750000000002,true,0.126425,05-31-2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.87434393791277,40.05996585343221]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000231_0,"Chlorophyll a, corrected for pheophytin",40.05996585343221,-111.87434393791277,0.05308249999999998,ug/l,,0.029239999999999988,0.027535000000000004,289.40200754,0.11358249999999998,2,1338422400000,0.16005750000000002,true,0.126425,05-31-2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.87434393791277,40.05996585343221]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000232_0,"Chlorophyll a, uncorrected for pheophytin",40.05996585343221,-111.87434393791277,0.05308249999999998,ug/l,,0.029239999999999988,0.027535000000000004,289.40200754,0.11358249999999998,2,1338422400000,0.16005750000000002,true,0.126425,05-31-2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.87434393791277,40.05996585343221]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000239_0,"Chlorophyll a, corrected for pheophytin",40.34212668417415,-111.87111000288994,0.055804999999999993,ug/l,,0.025279999999999997,0.019394999999999996,289.70962934,0.16063500000000003,2,1338422400000,0.20216,true,0.1615975,05-31-2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.87111000288994,40.34212668417415]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000236_0,"Chlorophyll a, corrected for pheophytin",40.26855466240476,-111.82987733134885,0.03361249999999999,ug/l,,0.00638749999999999,0.0061400000000000066,289.7711537,0.151725,2,1338422400000,0.19269999999999998,true,0.14284249999999998,05-31-2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.82987733134885,40.26855466240476]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000237_0,"Chlorophyll a, corrected for pheophytin",40.26855466240476,-111.82987733134885,0.03361249999999999,ug/l,,0.00638749999999999,0.0061400000000000066,289.7711537,0.151725,2,1338422400000,0.19269999999999998,true,0.14284249999999998,05-31-2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.82987733134885,40.26855466240476]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000000238_0,"Chlorophyll a, uncorrected for pheophytin",40.26855466240476,-111.82987733134885,0.03361249999999999,ug/l,,0.00638749999999999,0.0061400000000000066,289.7711537,0.151725,2,1338422400000,0.19269999999999998,true,0.14284249999999998,05-31-2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.82987733134885,40.26855466240476]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000024f_0,"Chlorophyll a, corrected for pheophytin",40.321106106525754,-111.77732588722786,0.040157499999999985,ug/l,,0.017882499999999996,0.014527499999999999,297.78299258,0.138415,2,1341187200000,0.17944500000000002,true,0.13250250000000002,07-02-2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-111.77732588722786,40.321106106525754]}"
