measurement value,blue,green,red,NIR,SWIR1,log(blue),log(green),log(red),log(NIR),log(SWIR1),1/log(blue),1/log(green),1/log(red),1/log(NIR),1/log(SWIR1),1/blue,1/green,1/red,1/NIR,1/SWIR1,blue/green,blue/red,blue/NIR,blue/SWIR1,green/blue,green/red,green/NIR,green/SWIR1,red/blue,red/green,red/NIR,red/SWIR1,NIR/blue,NIR/green,NIR/red,NIR/SWIR1,SWIR1/blue,SWIR1/green,SWIR1/red,SWIR1/NIR,"ND(blue,green)","ND(blue,red)","ND(blue,NIR)","ND(blue,SWIR1)","ND(green,red)","ND(green,NIR)","ND(green,SWIR1)","ND(red,NIR)","ND(red,SWIR1)","ND(NIR,SWIR1)"
159,0.0617725,0.110585,0.07973,0.0684825,0.0057275,-2.784296997,-2.201970823,-2.529109352,-2.681177041,-5.162476144,-0.359157087,-0.454138624,-0.39539611,-0.372970522,-0.193705496,16.18843336,9.042817742,12.54233036,14.60227065,174.5962462,0.558597459,0.774771102,0.902018764,10.78524662,1.790197904,1.386993603,1.6147921,19.30772588,1.290703792,0.720983859,1.164239039,13.92055871,1.108624388,0.619274766,0.858930139,11.95678743,0.092719252,0.051792739,0.071836197,0.083634505,-0.283204966,-0.126905885,-0.051514337,0.830296296,0.162125949,0.235120834,0.901515314,0.075887661,0.865956762,0.845640749
75.1,0.1207875,0.16674,0.1310725,0.0420825,0.013015,-2.113722476,-1.791319566,-2.032004674,-3.168123302,-4.341652741,-0.473099005,-0.558247685,-0.492124852,-0.31564428,-0.230327034,8.27900238,5.997361161,7.629365428,23.76284679,76.83442182,0.724406261,0.921531977,2.870254857,9.280637726,1.380440857,1.272120391,3.962217074,12.81137149,1.085149539,0.786089121,3.114655736,10.07087975,0.348401118,0.252383951,0.321062771,3.233384556,0.107751216,0.078055656,0.099296191,0.309273451,-0.159819496,-0.040836179,0.483238165,0.805459539,0.119764953,0.596954351,0.855191789,0.513932604,0.819345884,0.527564772
68,0.154475,0.1989425,0.1846975,0.0649075,0.0129875,-1.867723008,-1.614739441,-1.689035927,-2.7347921,-4.343767923,-0.535411298,-0.619294962,-0.592053718,-0.365658508,-0.230214877,6.473539408,5.026578031,5.41425845,15.40654008,76.99711261,0.776480641,0.836367574,2.379925278,11.89412897,1.287862114,1.077126112,3.065015599,15.31799808,1.195646545,0.928396396,2.845549436,14.22117421,0.420181259,0.326262614,0.35142598,4.997690087,0.084075093,0.065282682,0.070317682,0.200092439,-0.125821443,-0.089106576,0.408270942,0.844890647,0.037131165,0.507996968,0.877435946,0.479918271,0.868604092,0.666538289
56.2,0.12043,0.1696,0.1417425,0.045795,0.009385,-2.116686608,-1.774312556,-1.953743248,-3.083580364,-4.668642609,-0.472436494,-0.563598559,-0.511837981,-0.324298342,-0.214195021,8.303578842,5.896226415,7.055047004,21.83644503,106.5530101,0.710082547,0.849639311,2.629763075,12.83217901,1.408286972,1.196535972,3.703461077,18.07139052,1.176970024,0.835745873,3.095152309,15.10309004,0.380262393,0.270017689,0.323085878,4.879595099,0.077929087,0.055336085,0.066211616,0.204935037,-0.169534186,-0.081291898,0.44899985,0.855409621,0.089475417,0.574781216,0.895130877,0.511617676,0.875800235,0.659840522
35.5,0.12043,0.1696,0.1417425,0.045795,0.009385,-2.116686608,-1.774312556,-1.953743248,-3.083580364,-4.668642609,-0.472436494,-0.563598559,-0.511837981,-0.324298342,-0.214195021,8.303578842,5.896226415,7.055047004,21.83644503,106.5530101,0.710082547,0.849639311,2.629763075,12.83217901,1.408286972,1.196535972,3.703461077,18.07139052,1.176970024,0.835745873,3.095152309,15.10309004,0.380262393,0.270017689,0.323085878,4.879595099,0.077929087,0.055336085,0.066211616,0.204935037,-0.169534186,-0.081291898,0.44899985,0.855409621,0.089475417,0.574781216,0.895130877,0.511617676,0.875800235,0.659840522
62.6,0.1124275,0.16663,0.1337125,0.0419725,0.009385,-2.18544671,-1.791979493,-2.012063306,-3.170740637,-4.668642609,-0.457572356,-0.5580421,-0.497002255,-0.315383727,-0.214195021,8.894620978,6.00132029,7.478732355,23.82512359,106.5530101,0.674713437,0.840815182,2.678599083,11.97948855,1.482110694,1.246181172,3.969980344,17.75492808,1.189322008,0.802451539,3.185716838,14.24746937,0.373329479,0.251890416,0.313901094,4.472296217,0.083476018,0.056322391,0.070187903,0.223598785,-0.194234163,-0.086475177,0.456314767,0.845910723,0.109599873,0.597583922,0.893361361,0.522184592,0.868830692,0.634522708
30,0.0961475,0.1401475,0.1093475,0.0339425,0.012795,-2.341871808,-1.96505984,-2.213224394,-3.383087362,-4.358700809,-0.427008855,-0.508890355,-0.451829468,-0.295587992,-0.229426162,10.40068645,7.135339553,9.145156496,29.46158945,78.1555295,0.68604506,0.879283934,2.832658172,7.514458773,1.457630204,1.28167082,4.128968108,10.95330207,1.137289061,0.780231542,3.221551153,8.546111762,0.3530253,0.242191263,0.310409474,2.65279406,0.133076783,0.09129667,0.117012277,0.376961037,-0.186207918,-0.06423514,0.47816896,0.765105446,0.123449368,0.610058016,0.832682217,0.526240491,0.790490615,0.452473924
218,0.0179925,0.0657875,0.0343275,0.0202475,0.0029775,-4.017800275,-2.721325428,-3.371808497,-3.89972395,-5.816671257,-0.248892412,-0.367467995,-0.296576748,-0.256428407,-0.171919635,55.57871335,15.20045601,29.13116306,49.38881343,335.852225,0.273494205,0.524142451,0.888628226,6.042821159,3.656384605,1.91646639,3.249166564,22.09487825,1.907878283,0.521793654,1.695394493,11.52896725,1.125329999,0.307771233,0.589833224,6.800167926,0.165485619,0.045259358,0.086738038,0.147055192,-0.570482215,-0.312213303,-0.058969665,0.71602289,0.314238626,0.529319463,0.913400713,0.257993587,0.840369924,0.743595264
9.58,0.1356925,0.1790875,0.1459775,0.041725,0.0112825,-1.997363983,-1.719880766,-1.924302779,-3.176654809,-4.484502426,-0.500659874,-0.581435655,-0.51966874,-0.314796558,-0.222990179,7.369604068,5.583862637,6.850370776,23.96644697,88.63283847,0.757688281,0.929543937,3.252067106,12.02681143,1.319803969,1.226815776,4.292091072,15.87303346,1.075796378,0.815118308,3.498562013,12.93840018,0.30749673,0.232986669,0.285831721,3.698205185,0.083147558,0.06299993,0.077289308,0.270401438,-0.137858187,-0.036514361,0.529640537,0.846470488,0.101856552,0.622077554,0.881467668,0.555413487,0.85651151,0.574305523
11.9,0.0850375,0.12318,0.07555,0.02825,0.007075,-2.464662943,-2.094108579,-2.58296059,-3.566661821,-4.951187835,-0.405734992,-0.477530158,-0.387152636,-0.280374213,-0.201971736,11.75951786,8.118201007,13.23626737,35.39823009,141.3427562,0.690351518,1.125579087,3.010176991,12.01943463,1.44853741,1.630443415,4.360353982,17.41060071,0.888431574,0.613330086,2.674336283,10.67844523,0.33220638,0.229339178,0.373924553,3.992932862,0.083198589,0.057436272,0.093646592,0.250442478,-0.183185851,0.059079941,0.501268896,0.846383498,0.239671917,0.626890312,0.891366934,0.455684008,0.828744327,0.599433829
40.8,0.1230975,0.1686925,0.1364075,0.037215,0.00702,-2.094778555,-1.779677748,-1.99210855,-3.291043373,-4.958992061,-0.477377429,-0.561899479,-0.501980678,-0.303855005,-0.201653882,8.123641829,5.927945819,7.330975203,26.8708854,142.4501425,0.72971531,0.90242472,3.307738815,17.53525641,1.370397449,1.236680534,4.532916835,24.03027066,1.108125673,0.808616269,3.6653903,19.43126781,0.302321331,0.220608504,0.272822242,5.301282051,0.057027966,0.04161418,0.051463446,0.188633615,-0.156259639,-0.051289956,0.535719298,0.892097527,0.105817765,0.638527008,0.920096749,0.571311322,0.902110823,0.682604273
22.3,0.1230975,0.1686925,0.1364075,0.037215,0.00702,-2.094778555,-1.779677748,-1.99210855,-3.291043373,-4.958992061,-0.477377429,-0.561899479,-0.501980678,-0.303855005,-0.201653882,8.123641829,5.927945819,7.330975203,26.8708854,142.4501425,0.72971531,0.90242472,3.307738815,17.53525641,1.370397449,1.236680534,4.532916835,24.03027066,1.108125673,0.808616269,3.6653903,19.43126781,0.302321331,0.220608504,0.272822242,5.301282051,0.057027966,0.04161418,0.051463446,0.188633615,-0.156259639,-0.051289956,0.535719298,0.892097527,0.105817765,0.638527008,0.920096749,0.571311322,0.902110823,0.682604273
9.96,0.1196875,0.157885,0.1298075,0.0371875,0.0070475,-2.1228711,-1.845888359,-2.041702695,-3.291782596,-4.955082335,-0.47106016,-0.541744573,-0.489787275,-0.303786769,-0.201812994,8.355091384,6.333723913,7.703715117,26.8907563,141.8942888,0.758067581,0.922038403,3.218487395,16.98297269,1.319143603,1.216301061,4.245647059,22.40297978,1.084553525,0.822164867,3.490621849,18.41894289,0.310704961,0.235535358,0.286481906,5.276693863,0.058882507,0.044636919,0.054291932,0.189512605,-0.137612696,-0.040561935,0.525896414,0.888783682,0.097595523,0.618731497,0.914540797,0.554627384,0.897007782,0.681360913
5.35,0.1353625,0.1717175,0.1328875,0.03265,0.0070475,-1.999798914,-1.761904594,-2.018252373,-3.421910423,-4.955082335,-0.500050277,-0.567567622,-0.495478174,-0.292234418,-0.201812994,7.387570413,5.823518279,7.525162261,30.62787136,141.8942888,0.788285993,1.018624777,4.145865237,19.20716566,1.268575122,1.292202051,5.259341501,24.36573253,0.981715763,0.773872785,4.070061256,18.8559773,0.241204174,0.190137872,0.245696548,4.632848528,0.052063902,0.041041245,0.053033581,0.215849923,-0.118389345,0.009226468,0.611338442,0.901025209,0.127476568,0.680477571,0.92115347,0.605527448,0.899274663,0.644939858
6.59,0.11955,0.15772,0.1136925,0.0281125,0.002785,-2.124020585,-1.84693397,-2.174257843,-3.571540962,-5.883507406,-0.47080523,-0.541437873,-0.459927052,-0.279991189,-0.169966643,8.364700962,6.340349987,8.795654946,35.57136505,359.0664273,0.757988841,1.051520549,4.252556692,42.92639138,1.319280636,1.387250698,5.610315696,56.63195691,0.951003764,0.720850241,4.044197421,40.82315978,0.235152656,0.178243089,0.24726785,10.09425494,0.023295692,0.017657875,0.024495899,0.099066252,-0.137663649,0.025113348,0.619233048,0.954469285,0.162216184,0.697442589,0.965297031,0.603504813,0.952179606,0.819726515
11.4,0.097715,0.1370125,0.097825,0.0280575,0.00273,-2.325700201,-1.987683116,-2.324575111,-3.573499303,-5.90345367,-0.429978034,-0.503098302,-0.430186143,-0.279837749,-0.169392369,10.23384332,7.298604142,10.2223358,35.64109418,366.3003663,0.713183104,0.998875543,3.482669518,35.79304029,1.402164458,1.400587784,4.883275417,50.18772894,1.001125723,0.71398595,3.486590038,35.83333333,0.287136059,0.204780586,0.286813187,10.27747253,0.027938392,0.019925189,0.027906977,0.097300187,-0.167417537,-0.000562545,0.553837286,0.945641894,0.166870708,0.660053311,0.960928136,0.554227156,0.945701357,0.822655298
181,0.046345,0.0822875,0.0582525,0.0409825,0.0051775,-3.071641868,-2.497536066,-2.842968269,-3.194610133,-5.263432965,-0.325558787,-0.400394618,-0.351745044,-0.313027242,-0.18999007,21.57730068,12.15251405,17.16664521,24.40065882,193.143409,0.563208264,0.795588172,1.130848533,8.951231289,1.77554213,1.412600318,2.007869212,15.89328827,1.256931708,0.707914325,1.421399378,11.25108643,0.884291725,0.498040407,0.703532037,7.915499759,0.111716474,0.062919642,0.088880306,0.126334411,-0.279420053,-0.113841153,0.061406773,0.799019846,0.171018927,0.335077472,0.881609787,0.17403134,0.836749172,0.775671577
86.8,0.0850375,0.123675,0.1054425,0.0409275,0.0019875,-2.464662943,-2.090098122,-2.249589498,-3.19595307,-6.220877711,-0.405734992,-0.478446437,-0.444525546,-0.312895708,-0.160749021,11.75951786,8.08570851,9.483841904,24.43344939,503.1446541,0.687588437,0.806482206,2.077759453,42.78616352,1.454358371,1.172914148,3.021806854,62.22641509,1.239952962,0.85257732,2.576323988,53.05283019,0.481287667,0.330927835,0.38814994,20.59245283,0.023372042,0.016070346,0.018849136,0.048561481,-0.185123076,-0.107124108,0.350176636,0.95432347,0.079577073,0.502711077,0.968367651,0.440766551,0.962999162,0.907375044
15.1,0.0850375,0.123675,0.1054425,0.0409275,0.0019875,-2.464662943,-2.090098122,-2.249589498,-3.19595307,-6.220877711,-0.405734992,-0.478446437,-0.444525546,-0.312895708,-0.160749021,11.75951786,8.08570851,9.483841904,24.43344939,503.1446541,0.687588437,0.806482206,2.077759453,42.78616352,1.454358371,1.172914148,3.021806854,62.22641509,1.239952962,0.85257732,2.576323988,53.05283019,0.481287667,0.330927835,0.38814994,20.59245283,0.023372042,0.016070346,0.018849136,0.048561481,-0.185123076,-0.107124108,0.350176636,0.95432347,0.079577073,0.502711077,0.968367651,0.440766551,0.962999162,0.907375044
5.22,0.113115,0.1548325,0.10987,0.0316875,0.003115,-2.179350279,-1.865411392,-2.20845743,-3.451832998,-5.771526127,-0.458852351,-0.536074779,-0.452804743,-0.289701153,-0.173264398,8.840560492,6.45859235,9.101665605,31.5581854,321.0272873,0.730563674,1.029534905,3.569704142,36.31300161,1.368806082,1.40923364,4.886232742,49.70545746,0.971312381,0.709605541,3.46729783,35.27126806,0.280135261,0.204656645,0.288409029,10.17255217,0.027538346,0.020118515,0.028351688,0.098303748,-0.155692813,0.014552548,0.562334904,0.946399381,0.169860504,0.660224105,0.960556514,0.552302068,0.944859937,0.820989871
15.7,0.1087425,0.142815,0.10591,0.02594,0.002895,-2.218772577,-1.946205193,-2.245165602,-3.6519691,-5.844770168,-0.450699639,-0.513820436,-0.445401443,-0.27382488,-0.171093126,9.196036508,7.002065609,9.441979039,38.55050116,345.4231434,0.76142212,1.026744406,4.192077872,37.56217617,1.313331954,1.348456236,5.505589823,49.33160622,0.973952227,0.741588769,4.082883577,36.58376511,0.238545187,0.181633582,0.244924936,8.960276339,0.026622526,0.02027098,0.027334529,0.111603701,-0.13544617,0.013195747,0.614797765,0.948135707,0.148376721,0.692572072,0.960263537,0.606522564,0.946785534,0.799202358
168,0.0322925,0.0710125,0.048105,0.0409825,0.0075425,-3.432920274,-2.644899361,-3.034369157,-3.194610133,-4.887201587,-0.291297181,-0.378086219,-0.329557792,-0.313027242,-0.204616074,30.96694279,14.08202781,20.78785989,24.40065882,132.5820351,0.454743883,0.671291965,0.787958275,4.28140537,2.199040025,1.4761979,1.732751784,9.41498177,1.489664783,0.677415948,1.173793692,6.3778588,1.269102733,0.577116705,0.851938468,5.433543255,0.233568166,0.106213695,0.156792433,0.184041969,-0.374812449,-0.196679001,-0.118594336,0.621312916,0.192310114,0.26813697,0.807968939,0.079949488,0.72891864,0.689129315
20.5,0.1260675,0.178565,0.167895,0.0497275,0.0058375,-2.070937801,-1.722802598,-1.784416495,-3.001197179,-5.143452656,-0.482873025,-0.580449554,-0.560407283,-0.333200367,-0.194421932,7.932258512,5.600201607,5.956103517,20.10959731,171.3062099,0.706003416,0.75087108,2.535166658,21.59614561,1.416423741,1.063551625,3.590870243,30.58929336,1.331786543,0.940245849,3.37630084,28.7614561,0.394451385,0.278484025,0.296182138,8.51862955,0.046304559,0.032691177,0.034768754,0.117389774,-0.172330595,-0.142288557,0.434255809,0.911489329,0.030797206,0.564352749,0.936687409,0.542993027,0.932798987,0.789885719
24.5,0.1580775,0.21349,0.1950925,0.05806,0.0073775,-1.84466986,-1.544165286,-1.634281474,-2.84627832,-4.909320451,-0.542102423,-0.647599068,-0.6118897,-0.351335986,-0.203694179,6.326010976,4.684060143,5.125773671,17.22356183,135.5472721,0.740444517,0.810269488,2.722657596,21.42697391,1.350540083,1.094301421,3.677058216,28.93798712,1.234157296,0.913825004,3.360187737,26.44425618,0.367288197,0.271956532,0.297602419,7.869874619,0.046670146,0.034556654,0.037815395,0.127066827,-0.149131719,-0.104807883,0.462749407,0.910821674,0.045027626,0.572380777,0.933195241,0.541304155,0.927125006,0.77451767
19,0.1610475,0.216185,0.1976775,0.0550075,0.003225,-1.826055926,-1.531620756,-1.621118364,-2.900285739,-5.736822329,-0.547628353,-0.652903139,-0.616858104,-0.344793613,-0.174312528,6.209348174,4.625667831,5.058744673,18.17933918,310.0775194,0.74495224,0.814698183,2.927737127,49.9372093,1.342367935,1.093624717,3.930100441,67.03410853,1.227448424,0.914390453,3.593646321,61.29534884,0.34156072,0.254446423,0.278268898,17.05658915,0.020025148,0.014917779,0.016314452,0.058628369,-0.146163175,-0.102111645,0.490800953,0.960735972,0.044718959,0.594328752,0.970602981,0.564616024,0.967894874,0.88923711
22.9,0.1568675,0.20997,0.1901975,0.0559425,0.0094125,-1.852353779,-1.560790616,-1.659692273,-2.883430901,-4.665716686,-0.539853678,-0.640700931,-0.602521333,-0.346809074,-0.214329345,6.374806764,4.762585131,5.257692662,17.87549716,106.2416999,0.747094823,0.824761104,2.804084551,16.66586985,1.338518176,1.103957728,3.753318139,22.30756972,1.212472309,0.905831785,3.399874872,20.20690571,0.356622627,0.266430919,0.294128472,5.943426295,0.060002869,0.044827833,0.049488032,0.168253117,-0.144757556,-0.096033884,0.47424933,0.886787347,0.049410559,0.579241292,0.914190968,0.545441619,0.905691098,0.711957769
129,0.07071,0.1284325,0.10327,0.101455,0.097935,-2.649168273,-2.052351804,-2.270408361,-2.288139929,-2.323451286,-0.377476965,-0.487245899,-0.4404494,-0.437036209,-0.430394218,14.14227125,7.78619119,9.683354314,9.856586664,10.21085414,0.550561579,0.684709984,0.696959243,0.722009496,1.816327252,1.243657403,1.265906067,1.311405524,1.460472352,0.804079964,1.017889705,1.054474907,1.43480413,0.789948027,0.982424712,1.035942207,1.385023335,0.762540634,0.948339305,0.965304815,-0.289855254,-0.187147948,-0.178578689,-0.161433781,0.10859831,0.117350878,0.134725612,0.008865551,0.026515246,0.017653844
26.1,0.141935,0.197595,0.179885,0.0472525,0.0035275,-1.952386073,-1.621535798,-1.715437521,-3.052249716,-5.647165874,-0.512193779,-0.616699305,-0.582941662,-0.327627191,-0.177079976,7.045478564,5.060856803,5.559107207,21.16290143,283.4868887,0.71831271,0.789031881,3.003756415,40.23671155,1.392151337,1.098451789,4.181683509,56.01559178,1.267375912,0.910372226,3.806888524,50.99503898,0.332916476,0.239138136,0.262681713,13.39546421,0.024852926,0.017852172,0.019609751,0.074652135,-0.163932495,-0.117923063,0.500469111,0.951499527,0.046916393,0.614025056,0.964921876,0.583930439,0.961534792,0.861067349
22.1,0.141935,0.197595,0.179885,0.0472525,0.0035275,-1.952386073,-1.621535798,-1.715437521,-3.052249716,-5.647165874,-0.512193779,-0.616699305,-0.582941662,-0.327627191,-0.177079976,7.045478564,5.060856803,5.559107207,21.16290143,283.4868887,0.71831271,0.789031881,3.003756415,40.23671155,1.392151337,1.098451789,4.181683509,56.01559178,1.267375912,0.910372226,3.806888524,50.99503898,0.332916476,0.239138136,0.262681713,13.39546421,0.024852926,0.017852172,0.019609751,0.074652135,-0.163932495,-0.117923063,0.500469111,0.951499527,0.046916393,0.614025056,0.964921876,0.583930439,0.961534792,0.861067349
23.7,0.152055,0.2082925,0.1855775,0.0442,0.002895,-1.883512981,-1.568811937,-1.684282694,-3.11903049,-5.844770168,-0.530922807,-0.637425032,-0.593724559,-0.320612448,-0.171093126,6.576567689,4.800940984,5.388584284,22.62443439,345.4231434,0.730007081,0.819361183,3.440158371,52.52331606,1.369849725,1.122401692,4.7125,71.94905009,1.22046299,0.890946626,4.198585973,64.10276339,0.290684292,0.212201592,0.238175425,15.26770294,0.019039163,0.013898724,0.015599952,0.065497738,-0.156064632,-0.099286947,0.549565616,0.962633107,0.057671313,0.649890591,0.972583605,0.615279999,0.969279338,0.877057012
23.7,0.15266,0.20777,0.1927825,0.057565,0.00757,-1.879542053,-1.57132358,-1.646192669,-2.854840535,-4.883562212,-0.532044494,-0.636406156,-0.607462309,-0.350282262,-0.20476856,6.550504389,4.813014391,5.187192821,17.37166681,132.1003963,0.734754777,0.791876856,2.651958655,20.1664465,1.360998297,1.077743052,3.609311213,27.44649934,1.262822612,0.927864947,3.348953357,25.46664465,0.377079785,0.277061173,0.298600755,7.604359313,0.049587318,0.036434519,0.03926705,0.131503518,-0.152900702,-0.116148129,0.452348674,0.905510828,0.037417068,0.56609569,0.929692579,0.540119234,0.924433187,0.767559684
31.6,0.0760725,0.1276625,0.09986,0.0217875,0.00812,-2.576068446,-2.058365216,-2.303986074,-3.826418868,-4.813425125,-0.388188443,-0.485822434,-0.434030401,-0.261340965,-0.207752271,13.14535476,7.833153824,10.01401963,45.89787722,123.1527094,0.595887594,0.761791508,3.491566265,9.368534483,1.678168852,1.278414781,5.859437751,15.72198276,1.312695126,0.782218741,4.58336202,12.29802956,0.286404417,0.170664839,0.218180453,2.683189655,0.106740281,0.063605209,0.081313839,0.372690763,-0.253221096,-0.135208105,0.55472103,0.807108709,0.122196706,0.708430913,0.880396958,0.641792885,0.849601778,0.456992393
88.7,0.015985,0.064275,0.0438975,0.00339,0.0002825,-4.136104496,-2.744584526,-3.125897908,-5.686925358,-8.171832007,-0.241773389,-0.364353872,-0.319908081,-0.175841942,-0.122371581,62.55864873,15.55814858,22.78034057,294.9852507,3539.823009,0.248697005,0.364143744,4.715339233,56.5840708,4.020957147,1.46420639,18.96017699,227.5221239,2.746168283,0.682963827,12.94911504,155.3893805,0.212073819,0.052742124,0.077225355,12,0.017672818,0.004395177,0.006435446,0.083333333,-0.601669574,-0.466121154,0.650064516,0.965268173,0.188379671,0.899800488,0.991248112,0.856621729,0.987211408,0.846153846
