Result Value,blue,green,red,NIR,SWIR1,SWIR2,SurfTempK,log(blue),log(green),log(red),log(NIR),log(SWIR1),log(SWIR2),log(SurfTempK),1/log(blue),1/log(green),1/log(red),1/log(NIR),1/log(SWIR1),1/log(SWIR2),1/log(SurfTempK),1/blue,1/green,1/red,1/NIR,1/SWIR1,1/SWIR2,1/SurfTempK,blue/green,blue/red,blue/NIR,blue/SWIR1,blue/SWIR2,blue/SurfTempK,green/blue,green/red,green/NIR,green/SWIR1,green/SWIR2,green/SurfTempK,red/blue,red/green,red/NIR,red/SWIR1,red/SWIR2,red/SurfTempK,NIR/blue,NIR/green,NIR/red,NIR/SWIR1,NIR/SWIR2,NIR/SurfTempK,SWIR1/blue,SWIR1/green,SWIR1/red,SWIR1/NIR,SWIR1/SWIR2,SWIR1/SurfTempK,SWIR2/blue,SWIR2/green,SWIR2/red,SWIR2/NIR,SWIR2/SWIR1,SWIR2/SurfTempK,SurfTempK/blue,SurfTempK/green,SurfTempK/red,SurfTempK/NIR,SurfTempK/SWIR1,SurfTempK/SWIR2,"ND(blue,green)","ND(blue,red)","ND(blue,NIR)","ND(blue,SWIR1)","ND(blue,SWIR2)","ND(blue,SurfTempK)","ND(green,red)","ND(green,NIR)","ND(green,SWIR1)","ND(green,SWIR2)","ND(green,SurfTempK)","ND(red,NIR)","ND(red,SWIR1)","ND(red,SWIR2)","ND(red,SurfTempK)","ND(NIR,SWIR1)","ND(NIR,SWIR2)","ND(NIR,SurfTempK)","ND(SWIR1,SWIR2)","ND(SWIR1,SurfTempK)","ND(SWIR2,SurfTempK)"
33.88,0.11152,0.1725975,0.1296975,0.06125,0.0300925,0.022915,297.3249779,-2.193551332,-1.756792985,-2.042550463,-2.79279143,-3.503479308,-3.775963561,5.694825742,-0.455881741,-0.569219031,-0.489583987,-0.358064691,-0.285430543,-0.264833064,0.175597998,8.967001435,5.793826678,7.710248848,16.32653061,33.23087148,43.63953742,0.003363323,0.646127551,0.859846952,1.820734694,3.705906787,4.866681213,0.000375078,1.54768203,1.330769676,2.817918367,5.73556534,7.53207506,0.000580501,1.162997669,0.751444836,2.117510204,4.309960954,5.659938905,0.000436215,0.549228838,0.354871884,0.472252742,2.035390878,2.672921667,0.000206004,0.269839491,0.174350729,0.232020663,0.491306122,1.31322278,0.000101211,0.205478838,0.132765538,0.176680352,0.374122449,0.76148542,7.71E-05,2666.113503,1722.649389,2292.449568,4854.285353,9880.368128,12975.1245,-0.214972679,-0.075357302,0.290964867,0.575002207,0.659091754,-0.999250126,0.141914355,0.476154331,0.703068726,0.765590435,-0.998839671,0.358462405,0.623349396,0.699696945,-0.999127951,0.341106276,0.455474366,-0.999588078,0.135405367,-0.999797599,-0.999845871
44.08,0.11152,0.1725975,0.1296975,0.06125,0.0300925,0.022915,297.3249779,-2.193551332,-1.756792985,-2.042550463,-2.79279143,-3.503479308,-3.775963561,5.694825742,-0.455881741,-0.569219031,-0.489583987,-0.358064691,-0.285430543,-0.264833064,0.175597998,8.967001435,5.793826678,7.710248848,16.32653061,33.23087148,43.63953742,0.003363323,0.646127551,0.859846952,1.820734694,3.705906787,4.866681213,0.000375078,1.54768203,1.330769676,2.817918367,5.73556534,7.53207506,0.000580501,1.162997669,0.751444836,2.117510204,4.309960954,5.659938905,0.000436215,0.549228838,0.354871884,0.472252742,2.035390878,2.672921667,0.000206004,0.269839491,0.174350729,0.232020663,0.491306122,1.31322278,0.000101211,0.205478838,0.132765538,0.176680352,0.374122449,0.76148542,7.71E-05,2666.113503,1722.649389,2292.449568,4854.285353,9880.368128,12975.1245,-0.214972679,-0.075357302,0.290964867,0.575002207,0.659091754,-0.999250126,0.141914355,0.476154331,0.703068726,0.765590435,-0.998839671,0.358462405,0.623349396,0.699696945,-0.999127951,0.341106276,0.455474366,-0.999588078,0.135405367,-0.999797599,-0.999845871
16.6,0.0775025,0.1273325,0.1032975,0.03045,0.00163,0.0008325,293.2814602,-2.557445085,-2.060953504,-2.270142105,-3.491669285,-6.419175264,-7.091077336,5.681132763,-0.391015239,-0.485212305,-0.440501059,-0.286395967,-0.155783252,-0.141022295,0.176021234,12.90280959,7.853454538,9.680776398,32.8407225,613.4969325,1201.201201,0.003409694,0.60866236,0.750284373,2.545238095,47.54754601,93.0960961,0.00026426,1.642947002,1.232677461,4.181691297,78.11809816,152.951952,0.000434165,1.332827973,0.81124222,3.392364532,63.37269939,124.0810811,0.000352213,0.392890552,0.239137691,0.294779641,18.6809816,36.57657658,0.000103825,0.02103158,0.012801131,0.015779666,0.053530378,1.957957958,5.56E-06,0.010741589,0.006538001,0.008059246,0.027339901,0.510736196,2.84E-06,3784.154837,2303.272615,2839.192238,9631.575049,179927.2762,352290.0423,-0.243268973,-0.14267146,0.435862995,0.958803273,0.978745133,-0.99947162,0.104214543,0.614025637,0.974721334,0.987008934,-0.999132047,0.544664386,0.968930928,0.984010372,-0.999295822,0.898379052,0.946775354,-0.999792371,0.323857868,-0.999988884,-0.999994323
9.48,0.1464725,0.18016,0.1345925,0.0372975,0.009385,0.010485,288.5201584,-1.920917581,-1.713909934,-2.005503584,-3.288828979,-4.668642609,-4.557809615,5.664764957,-0.520584542,-0.583461231,-0.49862788,-0.304059593,-0.214195021,-0.219403636,0.176529831,6.827220127,5.55062167,7.4298345,26.81144849,106.5530101,95.3743443,0.003465962,0.813013433,1.088266434,3.927139889,15.60708578,13.96971865,0.000507668,1.229991978,1.338558984,4.83035056,19.1965903,17.18264187,0.000624428,0.918892625,0.747072047,3.608619881,14.34123601,12.83667144,0.000466493,0.254638243,0.207024312,0.277114252,3.974160895,3.557224607,0.000129272,0.064073461,0.052092584,0.069728997,0.251625444,0.895088221,3.25E-05,0.071583403,0.058198268,0.077901815,0.281118037,1.117208311,3.63E-05,1969.790632,1601.466243,2143.657027,7735.643364,30742.69136,27517.42092,-0.103135787,0.042267803,0.594084998,0.879569479,0.866396955,-0.998985179,0.14477248,0.656967453,0.900973384,0.890004983,-0.998751924,0.566030601,0.869632408,0.855456566,-0.99906745,0.597922134,0.561136399,-0.99974149,-0.055359839,-0.999934946,-0.999927321
3.55,0.1275525,0.16905,0.1183125,0.023355,0.00174,0.0046825,295.5100093,-2.059227234,-1.77756075,-2.13442585,-3.756944185,-6.353870166,-5.363923124,5.688702709,-0.485619063,-0.562568677,-0.468510068,-0.266173771,-0.157384393,-0.186430711,0.175787003,7.839909057,5.915409642,8.452192287,42.81738386,574.7126437,213.5611319,0.00338398,0.754525288,1.078098257,5.461464355,73.30603448,27.24025627,0.000431635,1.325336626,1.428843106,7.238278741,97.15517241,36.10250934,0.000572062,0.92755924,0.699866903,5.065831728,67.99568966,25.26695141,0.000400367,0.183101076,0.138154392,0.197400951,13.42241379,4.987720235,7.90E-05,0.013641442,0.010292813,0.014706815,0.074502248,0.371596369,5.89E-06,0.036710374,0.027698906,0.03957739,0.2004924,2.691091954,1.58E-05,2316.771598,1748.062758,2497.707421,12652.9655,169833.3387,63109.45206,-0.139909475,0.0375816,0.690472641,0.973084286,0.929179113,-0.999137102,0.176562704,0.757230841,0.9796241,0.94609529,-0.99885653,0.670284292,0.971012682,0.923858693,-0.999199586,0.861326958,0.665983058,-0.999841947,-0.458154924,-0.999988224,-0.99996831
4.85,0.130935,0.1763925,0.1416325,0.04068,0.0147475,0.0155175,295.2092235,-2.033054262,-1.735043653,-1.954519604,-3.202018708,-4.216681702,-4.16578686,5.687684337,-0.491870787,-0.576354375,-0.511634674,-0.312302985,-0.237153305,-0.240050688,0.175818477,7.637377325,5.669175277,7.060526362,24.58210423,67.80810307,64.44337039,0.003387428,0.742293465,0.924470019,3.218657817,8.878453975,8.437892702,0.000443533,1.34717608,1.245423896,4.33609882,11.96084082,11.36732721,0.000597517,1.081700844,0.802939467,3.481624877,9.603831158,9.127275657,0.00047977,0.31068851,0.23062205,0.287222212,2.758433633,2.621556307,0.000137801,0.112632222,0.083606162,0.104125113,0.362524582,0.950378605,5.00E-05,0.118513003,0.087971427,0.109561718,0.381452802,1.052212239,5.26E-05,2254.62423,1673.592831,2084.332505,7256.863902,20017.57746,19024.27733,-0.147912243,-0.039247159,0.525915567,0.797539169,0.788088288,-0.999113327,0.109299583,0.625194348,0.845689024,0.83828357,-0.99880568,0.553733288,0.811388924,0.802513522,-0.99904092,0.467863425,0.447751234,-0.999724437,-0.02544193,-0.999900093,-0.999894877
6.5,0.130935,0.1763925,0.1416325,0.04068,0.0147475,0.0155175,295.2092235,-2.033054262,-1.735043653,-1.954519604,-3.202018708,-4.216681702,-4.16578686,5.687684337,-0.491870787,-0.576354375,-0.511634674,-0.312302985,-0.237153305,-0.240050688,0.175818477,7.637377325,5.669175277,7.060526362,24.58210423,67.80810307,64.44337039,0.003387428,0.742293465,0.924470019,3.218657817,8.878453975,8.437892702,0.000443533,1.34717608,1.245423896,4.33609882,11.96084082,11.36732721,0.000597517,1.081700844,0.802939467,3.481624877,9.603831158,9.127275657,0.00047977,0.31068851,0.23062205,0.287222212,2.758433633,2.621556307,0.000137801,0.112632222,0.083606162,0.104125113,0.362524582,0.950378605,5.00E-05,0.118513003,0.087971427,0.109561718,0.381452802,1.052212239,5.26E-05,2254.62423,1673.592831,2084.332505,7256.863902,20017.57746,19024.27733,-0.147912243,-0.039247159,0.525915567,0.797539169,0.788088288,-0.999113327,0.109299583,0.625194348,0.845689024,0.83828357,-0.99880568,0.553733288,0.811388924,0.802513522,-0.99904092,0.467863425,0.447751234,-0.999724437,-0.02544193,-0.999900093,-0.999894877
4.85,0.1332725,0.1751,0.1294225,0.0355925,0.0140325,0.009715,295.4211408,-2.015359375,-1.74239804,-2.044673033,-3.335620337,-4.266379211,-4.634084196,5.688401934,-0.49618942,-0.573921674,-0.489075752,-0.299794311,-0.234390791,-0.215792368,0.175796298,7.503423437,5.711022273,7.726631768,28.0958067,71.26313914,102.9336078,0.003384998,0.761122216,1.029747532,3.744398399,9.497416711,13.71821925,0.000451127,1.313849444,1.352933223,4.919575753,12.47817566,18.02367473,0.000592713,0.97111182,0.73913478,3.636229543,9.223053626,13.32192486,0.000438095,0.267065599,0.20326956,0.275010141,2.53643328,3.663664436,0.000120481,0.105291789,0.08013992,0.10842396,0.394254408,1.444415852,4.75E-05,0.072895759,0.055482581,0.075064228,0.272950762,0.692321397,3.29E-05,2216.669911,1687.156715,2282.610371,8300.095266,21052.63786,30408.76385,-0.135639527,0.01465578,0.578450241,0.809476936,0.864113996,-0.999098153,0.149997127,0.66213795,0.851611965,0.894867841,-0.998815276,0.568614974,0.804363738,0.860353966,-0.999124194,0.434458438,0.571152679,-0.999759068,0.181808611,-0.999905005,-0.999934232
4.15,0.1332725,0.1751,0.1294225,0.0355925,0.0140325,0.009715,295.4211408,-2.015359375,-1.74239804,-2.044673033,-3.335620337,-4.266379211,-4.634084196,5.688401934,-0.49618942,-0.573921674,-0.489075752,-0.299794311,-0.234390791,-0.215792368,0.175796298,7.503423437,5.711022273,7.726631768,28.0958067,71.26313914,102.9336078,0.003384998,0.761122216,1.029747532,3.744398399,9.497416711,13.71821925,0.000451127,1.313849444,1.352933223,4.919575753,12.47817566,18.02367473,0.000592713,0.97111182,0.73913478,3.636229543,9.223053626,13.32192486,0.000438095,0.267065599,0.20326956,0.275010141,2.53643328,3.663664436,0.000120481,0.105291789,0.08013992,0.10842396,0.394254408,1.444415852,4.75E-05,0.072895759,0.055482581,0.075064228,0.272950762,0.692321397,3.29E-05,2216.669911,1687.156715,2282.610371,8300.095266,21052.63786,30408.76385,-0.135639527,0.01465578,0.578450241,0.809476936,0.864113996,-0.999098153,0.149997127,0.66213795,0.851611965,0.894867841,-0.998815276,0.568614974,0.804363738,0.860353966,-0.999124194,0.434458438,0.571152679,-0.999759068,0.181808611,-0.999905005,-0.999934232
6.76,0.1573625,0.2045525,0.1952575,0.0825625,0.0254725,0.0245375,290.4718478,-1.849203218,-1.586930613,-1.633436079,-2.494199697,-3.67015584,-3.707552719,5.671506662,-0.540773448,-0.630147274,-0.612206387,-0.400930207,-0.272467994,-0.269719698,0.17631999,6.35475415,4.8887205,5.121442198,12.11203634,39.25802336,40.75394804,0.003442674,0.76930128,0.805922948,1.905980318,6.177740701,6.413143148,0.000541748,1.299880848,1.047603805,2.477547313,8.030326823,8.336321956,0.000704208,1.240813409,0.954559343,2.364965935,7.665423496,7.957514009,0.000672208,0.52466439,0.403624986,0.422839071,3.241240554,3.364747835,0.000284236,0.161871475,0.124527933,0.130455936,0.308523846,1.038104941,8.77E-05,0.15592978,0.119956979,0.125667388,0.297199092,0.963293748,8.45E-05,1845.87718,1420.035677,1487.634779,3518.205575,11403.35059,11837.87459,-0.130389732,-0.107466962,0.311764093,0.72136079,0.730208906,-0.998917091,0.023248543,0.424882016,0.778524073,0.78578288,-0.998592576,0.405640343,0.769197662,0.776723765,-0.998656487,0.528439857,0.54178338,-0.99943169,0.018696261,-0.999824628,-0.999831065
9,0.1573625,0.2045525,0.1952575,0.0825625,0.0254725,0.0245375,290.4718478,-1.849203218,-1.586930613,-1.633436079,-2.494199697,-3.67015584,-3.707552719,5.671506662,-0.540773448,-0.630147274,-0.612206387,-0.400930207,-0.272467994,-0.269719698,0.17631999,6.35475415,4.8887205,5.121442198,12.11203634,39.25802336,40.75394804,0.003442674,0.76930128,0.805922948,1.905980318,6.177740701,6.413143148,0.000541748,1.299880848,1.047603805,2.477547313,8.030326823,8.336321956,0.000704208,1.240813409,0.954559343,2.364965935,7.665423496,7.957514009,0.000672208,0.52466439,0.403624986,0.422839071,3.241240554,3.364747835,0.000284236,0.161871475,0.124527933,0.130455936,0.308523846,1.038104941,8.77E-05,0.15592978,0.119956979,0.125667388,0.297199092,0.963293748,8.45E-05,1845.87718,1420.035677,1487.634779,3518.205575,11403.35059,11837.87459,-0.130389732,-0.107466962,0.311764093,0.72136079,0.730208906,-0.998917091,0.023248543,0.424882016,0.778524073,0.78578288,-0.998592576,0.405640343,0.769197662,0.776723765,-0.998656487,0.528439857,0.54178338,-0.99943169,0.018696261,-0.999824628,-0.999831065
4.03,0.133465,0.18467,0.1453175,0.0464,0.0242075,0.0216225,289.7643177,-2.013916008,-1.689184831,-1.928834275,-3.07045582,-3.721092776,-3.83402084,5.669067895,-0.496545038,-0.592001528,-0.518447859,-0.325684543,-0.268738261,-0.260822787,0.176395841,7.492601056,5.41506471,6.881483648,21.55172414,41.30951152,46.24812117,0.003451081,0.722721612,0.918437215,2.876400862,5.513373954,6.172505492,0.000460598,1.383658637,1.270803585,3.979956897,7.628627491,8.540640536,0.000637311,1.088806054,0.786903666,3.131842672,6.00299494,6.720661348,0.000501502,0.347656689,0.251259003,0.319300841,1.916761334,2.145912822,0.00016013,0.18137714,0.131085179,0.166583515,0.521713362,1.119551393,8.35E-05,0.162008766,0.117087237,0.14879488,0.466002155,0.893214913,7.46E-05,2171.088433,1569.092531,1994.008414,6244.920639,11970.02242,13401.05527,-0.160953683,-0.042515222,0.484057488,0.692939479,0.721157411,-0.999079227,0.119254517,0.598390098,0.768213427,0.790370469,-0.99872619,0.515954464,0.714407904,0.740954834,-0.998997498,0.31430797,0.364254475,-0.999679791,0.056404102,-0.99983293,-0.999850769
5.53,0.133465,0.18467,0.1453175,0.0464,0.0242075,0.0216225,289.7643177,-2.013916008,-1.689184831,-1.928834275,-3.07045582,-3.721092776,-3.83402084,5.669067895,-0.496545038,-0.592001528,-0.518447859,-0.325684543,-0.268738261,-0.260822787,0.176395841,7.492601056,5.41506471,6.881483648,21.55172414,41.30951152,46.24812117,0.003451081,0.722721612,0.918437215,2.876400862,5.513373954,6.172505492,0.000460598,1.383658637,1.270803585,3.979956897,7.628627491,8.540640536,0.000637311,1.088806054,0.786903666,3.131842672,6.00299494,6.720661348,0.000501502,0.347656689,0.251259003,0.319300841,1.916761334,2.145912822,0.00016013,0.18137714,0.131085179,0.166583515,0.521713362,1.119551393,8.35E-05,0.162008766,0.117087237,0.14879488,0.466002155,0.893214913,7.46E-05,2171.088433,1569.092531,1994.008414,6244.920639,11970.02242,13401.05527,-0.160953683,-0.042515222,0.484057488,0.692939479,0.721157411,-0.999079227,0.119254517,0.598390098,0.768213427,0.790370469,-0.99872619,0.515954464,0.714407904,0.740954834,-0.998997498,0.31430797,0.364254475,-0.999679791,0.056404102,-0.99983293,-0.999850769
10.6,0.1251875,0.171085,0.1740825,0.090345,0.02528,0.020165,290.5538803,-2.077942666,-1.76559477,-1.748225954,-2.404119604,-3.67774171,-3.903806851,5.671789033,-0.481245232,-0.566381379,-0.57200844,-0.415952683,-0.27190599,-0.256160214,0.176311212,7.988017973,5.845047783,5.744402798,11.06868117,39.55696203,49.59087528,0.003441702,0.731726919,0.719127425,1.385660524,4.952037184,6.208157699,0.000430858,1.366630055,0.982781153,1.893685317,6.767602848,8.484254897,0.000588824,1.390574139,1.017520531,1.926863689,6.886174842,8.632903546,0.00059914,0.721677484,0.528070842,0.518978071,3.573773734,4.480287627,0.000310941,0.201937094,0.147762808,0.145218503,0.27981626,1.253657327,8.70E-05,0.161078382,0.117865389,0.115835882,0.223199956,0.797666139,6.94E-05,2320.949618,1698.301314,1669.058523,3216.048263,11493.42881,14408.82124,-0.154916504,-0.163380894,0.161657755,0.663980594,0.722536592,-0.999138655,-0.00868419,0.308839842,0.742520307,0.789124183,-0.998823046,0.316674703,0.746391623,0.79237828,-0.998802437,0.562724324,0.635055651,-0.999378312,0.112553636,-0.999826003,-0.999861206
12.8,0.1251875,0.171085,0.1740825,0.090345,0.02528,0.020165,290.5538803,-2.077942666,-1.76559477,-1.748225954,-2.404119604,-3.67774171,-3.903806851,5.671789033,-0.481245232,-0.566381379,-0.57200844,-0.415952683,-0.27190599,-0.256160214,0.176311212,7.988017973,5.845047783,5.744402798,11.06868117,39.55696203,49.59087528,0.003441702,0.731726919,0.719127425,1.385660524,4.952037184,6.208157699,0.000430858,1.366630055,0.982781153,1.893685317,6.767602848,8.484254897,0.000588824,1.390574139,1.017520531,1.926863689,6.886174842,8.632903546,0.00059914,0.721677484,0.528070842,0.518978071,3.573773734,4.480287627,0.000310941,0.201937094,0.147762808,0.145218503,0.27981626,1.253657327,8.70E-05,0.161078382,0.117865389,0.115835882,0.223199956,0.797666139,6.94E-05,2320.949618,1698.301314,1669.058523,3216.048263,11493.42881,14408.82124,-0.154916504,-0.163380894,0.161657755,0.663980594,0.722536592,-0.999138655,-0.00868419,0.308839842,0.742520307,0.789124183,-0.998823046,0.316674703,0.746391623,0.79237828,-0.998802437,0.562724324,0.635055651,-0.999378312,0.112553636,-0.999826003,-0.999861206
6.05,0.1270025,0.17807,0.15717,0.05872,0.02429,0.0242625,289.9454727,-2.063548508,-1.725578548,-1.850427257,-2.834974895,-3.717690536,-3.71882333,5.66969288,-0.484602129,-0.579515781,-0.540415732,-0.35273681,-0.268984196,-0.268902261,0.176376397,7.873860751,5.61576908,6.36253738,17.02997275,41.16920543,41.21586811,0.003448924,0.713216713,0.808058154,2.162849114,5.228592013,5.23451829,0.000438022,1.402098384,1.132977031,3.032527248,7.331000412,7.339309634,0.00061415,1.237534694,0.882630426,2.676600817,6.470564018,6.477897991,0.000542067,0.462353103,0.32975796,0.373608195,2.417455743,2.420195775,0.000202521,0.191256078,0.136407031,0.154546033,0.413658038,1.001133436,8.38E-05,0.191039546,0.136252597,0.154371063,0.413189714,0.998867847,8.37E-05,2282.990278,1628.26682,1844.788908,4937.7635,11936.82473,11950.35436,-0.167394636,-0.106159111,0.367658738,0.678900144,0.679205368,-0.99912434,0.062343396,0.50403311,0.759932793,0.760171994,-0.998772454,0.456019269,0.732282597,0.732545161,-0.998916452,0.414769305,0.415238153,-0.99959504,0.000566397,-0.999832465,-0.999832655
8.3,0.1270025,0.17807,0.15717,0.05872,0.02429,0.0242625,289.9454727,-2.063548508,-1.725578548,-1.850427257,-2.834974895,-3.717690536,-3.71882333,5.66969288,-0.484602129,-0.579515781,-0.540415732,-0.35273681,-0.268984196,-0.268902261,0.176376397,7.873860751,5.61576908,6.36253738,17.02997275,41.16920543,41.21586811,0.003448924,0.713216713,0.808058154,2.162849114,5.228592013,5.23451829,0.000438022,1.402098384,1.132977031,3.032527248,7.331000412,7.339309634,0.00061415,1.237534694,0.882630426,2.676600817,6.470564018,6.477897991,0.000542067,0.462353103,0.32975796,0.373608195,2.417455743,2.420195775,0.000202521,0.191256078,0.136407031,0.154546033,0.413658038,1.001133436,8.38E-05,0.191039546,0.136252597,0.154371063,0.413189714,0.998867847,8.37E-05,2282.990278,1628.26682,1844.788908,4937.7635,11936.82473,11950.35436,-0.167394636,-0.106159111,0.367658738,0.678900144,0.679205368,-0.99912434,0.062343396,0.50403311,0.759932793,0.760171994,-0.998772454,0.456019269,0.732282597,0.732545161,-0.998916452,0.414769305,0.415238153,-0.99959504,0.000566397,-0.999832465,-0.999832655
6.76,0.15453,0.20315,0.19061,0.07335,0.0238775,0.02264,290.0240872,-1.867367027,-1.593810657,-1.657525823,-2.612512774,-3.734818686,-3.788037026,5.669963979,-0.535513365,-0.627427101,-0.603308851,-0.382773248,-0.267750615,-0.263988972,0.176367963,6.471235359,4.92247108,5.246314464,13.63326517,41.88043137,44.16961131,0.003447989,0.760669456,0.810712974,2.106748466,6.471783059,6.825530035,0.000532818,1.314631463,1.065788783,2.769597819,8.508009632,8.973056537,0.000700459,1.233482172,0.938272213,2.598636673,7.982829023,8.419169611,0.000657221,0.474665114,0.361063254,0.384817166,3.071929641,3.239840989,0.00025291,0.154516922,0.117536303,0.125268874,0.325528289,1.054659894,8.23E-05,0.146508769,0.111444745,0.118776559,0.308657123,0.948172966,7.81E-05,1876.814128,1427.635182,1521.557564,3953.975285,12146.33388,12810.2512,-0.135931559,-0.104537289,0.356240126,0.732326276,0.744426257,-0.998934932,0.03184681,0.469439421,0.789651033,0.799459675,-0.998600062,0.444233975,0.777352993,0.787667057,-0.998686421,0.508832378,0.528284196,-0.999494308,0.026602891,-0.999835355,-0.999843887
8.08,0.15453,0.20315,0.19061,0.07335,0.0238775,0.02264,290.0240872,-1.867367027,-1.593810657,-1.657525823,-2.612512774,-3.734818686,-3.788037026,5.669963979,-0.535513365,-0.627427101,-0.603308851,-0.382773248,-0.267750615,-0.263988972,0.176367963,6.471235359,4.92247108,5.246314464,13.63326517,41.88043137,44.16961131,0.003447989,0.760669456,0.810712974,2.106748466,6.471783059,6.825530035,0.000532818,1.314631463,1.065788783,2.769597819,8.508009632,8.973056537,0.000700459,1.233482172,0.938272213,2.598636673,7.982829023,8.419169611,0.000657221,0.474665114,0.361063254,0.384817166,3.071929641,3.239840989,0.00025291,0.154516922,0.117536303,0.125268874,0.325528289,1.054659894,8.23E-05,0.146508769,0.111444745,0.118776559,0.308657123,0.948172966,7.81E-05,1876.814128,1427.635182,1521.557564,3953.975285,12146.33388,12810.2512,-0.135931559,-0.104537289,0.356240126,0.732326276,0.744426257,-0.998934932,0.03184681,0.469439421,0.789651033,0.799459675,-0.998600062,0.444233975,0.777352993,0.787667057,-0.998686421,0.508832378,0.528284196,-0.999494308,0.026602891,-0.999835355,-0.999843887
